Area Code,Budget COGS,Budget Margin,Budget Profit,Budget Sales,COGS,Profit Ratio,BeforeToday,Variance from Budget Sales,% to Budget Sales,header-trend,header-Variance,Date,Inventory,Margin,Market Size,Market,Marketing,Number of Records,Product Line,Product Type,Product,Profit,Sales,State,Total Expenses,Type,header-YoY % Change
530,$130,$180,$40,$310,$135,9.63%,True,3.87%,103.87%,YTD by Month,Variance from Plan,12/1/2012,940,$187,Major Market,West,$122,1,Beans,Espresso,Caffe Mocha,$31,$322,California,$156,Regular,YoY % +/-
303,$140,$140,$80,$280,$153,28.43%,True,9.29%,109.29%,YTD by Month,Variance from Plan,12/1/2012,"1,319",$153,Major Market,Central,$42,1,Leaves,Herbal Tea,Chamomile,$87,$306,Colorado,$66,Decaf,YoY % +/-
309,$110,$170,$130,$280,$123,44.04%,True,7.86%,107.86%,YTD by Month,Variance from Plan,12/1/2012,959,$179,Major Market,Central,$34,1,Leaves,Herbal Tea,Chamomile,$133,$302,Illinois,$46,Decaf,YoY % +/-
937,$20,$40,$30,$60,$29,34.25%,True,21.67%,121.67%,YTD by Month,Variance from Plan,12/1/2012,490,$44,Major Market,Central,$8,1,Leaves,Herbal Tea,Chamomile,$25,$73,Ohio,$19,Decaf,YoY % +/-
970,$40,$60,$0,$100,$47,-5.36%,True,12.00%,112.00%,YTD by Month,Variance from Plan,12/1/2012,521,$65,Major Market,Central,$42,1,Leaves,Herbal Tea,Lemon,($6),$112,Colorado,$71,Decaf,YoY % +/-
773,$40,$50,$30,$90,$43,29.29%,True,10.00%,110.00%,YTD by Month,Variance from Plan,12/1/2012,531,$56,Major Market,Central,$14,1,Leaves,Herbal Tea,Lemon,$29,$99,Illinois,$27,Decaf,YoY % +/-
330,$30,$40,$30,$70,$33,35.37%,True,17.14%,117.14%,YTD by Month,Variance from Plan,12/1/2012,870,$49,Major Market,Central,$9,1,Leaves,Herbal Tea,Lemon,$29,$82,Ohio,$20,Decaf,YoY % +/-
303,$50,$60,$30,$110,$54,22.83%,True,15.45%,115.45%,YTD by Month,Variance from Plan,12/1/2012,424,$73,Major Market,Central,$17,1,Leaves,Herbal Tea,Mint,$29,$127,Colorado,$44,Decaf,YoY % +/-
630,$80,$110,$80,$190,$86,41.90%,True,10.53%,110.53%,YTD by Month,Variance from Plan,12/1/2012,"1,003",$124,Major Market,Central,$24,1,Leaves,Herbal Tea,Mint,$88,$210,Illinois,$36,Decaf,YoY % +/-
772,$10,$30,$20,$40,$24,21.43%,True,40.00%,140.00%,YTD by Month,Variance from Plan,12/1/2012,567,$32,Major Market,East,$7,1,Leaves,Herbal Tea,Chamomile,$12,$56,Florida,$20,Decaf,YoY % +/-
954,$40,$60,$20,$100,$65,15.86%,True,45.00%,145.00%,YTD by Month,Variance from Plan,12/1/2012,403,$80,Major Market,East,$24,1,Leaves,Herbal Tea,Lemon,$23,$145,Florida,$57,Decaf,YoY % +/-
508,$30,$40,$10,$70,$46,6.80%,True,47.14%,147.14%,YTD by Month,Variance from Plan,12/1/2012,422,$57,Major Market,East,$17,1,Leaves,Herbal Tea,Lemon,$7,$103,Massachusetts,$50,Decaf,YoY % +/-
607,$220,$320,$210,$540,$294,41.37%,True,38.33%,138.33%,YTD by Month,Variance from Plan,12/1/2012,"1,727",$453,Major Market,East,$111,1,Leaves,Herbal Tea,Lemon,$309,$747,New York,$144,Decaf,YoY % +/-
561,$60,$60,$30,$120,$80,28.41%,True,46.67%,146.67%,YTD by Month,Variance from Plan,12/1/2012,"1,079",$96,Major Market,East,$24,1,Leaves,Herbal Tea,Mint,$50,$176,Florida,$46,Decaf,YoY % +/-
716,$180,($80),($150),$100,$241,-127.70%,True,48.00%,148.00%,YTD by Month,Variance from Plan,12/1/2012,"5,121",($93),Major Market,East,$74,1,Leaves,Herbal Tea,Mint,($189),$148,New York,$96,Decaf,YoY % +/-
469,$50,$60,$30,$110,$54,22.05%,True,15.45%,115.45%,YTD by Month,Variance from Plan,12/1/2012,424,$73,Major Market,South,$17,1,Leaves,Herbal Tea,Chamomile,$28,$127,Texas,$45,Decaf,YoY % +/-
214,$30,$60,$30,$90,$41,23.76%,True,12.22%,112.22%,YTD by Month,Variance from Plan,12/1/2012,435,$60,Major Market,South,$13,1,Leaves,Herbal Tea,Lemon,$24,$101,Texas,$36,Decaf,YoY % +/-
626,$80,$110,$80,$190,$86,42.38%,True,10.53%,110.53%,YTD by Month,Variance from Plan,12/1/2012,"1,003",$124,Major Market,West,$24,1,Leaves,Herbal Tea,Chamomile,$89,$210,California,$35,Decaf,YoY % +/-
415,$220,$260,$170,$480,$241,35.81%,True,9.38%,109.38%,YTD by Month,Variance from Plan,12/1/2012,"1,321",$284,Major Market,West,$74,1,Leaves,Herbal Tea,Lemon,$188,$525,California,$96,Decaf,YoY % +/-
805,$40,$50,$30,$90,$43,29.29%,True,10.00%,110.00%,YTD by Month,Variance from Plan,12/1/2012,531,$56,Major Market,West,$14,1,Leaves,Herbal Tea,Mint,$29,$99,California,$27,Decaf,YoY % +/-
303,$30,$50,$10,$80,$46,5.83%,True,28.75%,128.75%,YTD by Month,Variance from Plan,12/1/2012,422,$57,Major Market,Central,$17,1,Leaves,Tea,Darjeeling,$6,$103,Colorado,$51,Regular,YoY % +/-
309,$40,$70,$50,$110,$54,39.85%,True,20.91%,120.91%,YTD by Month,Variance from Plan,12/1/2012,601,$79,Major Market,Central,$15,1,Leaves,Tea,Darjeeling,$53,$133,Illinois,$26,Regular,YoY % +/-
513,$70,$110,$70,$180,$88,32.58%,True,22.78%,122.78%,YTD by Month,Variance from Plan,12/1/2012,817,$133,Major Market,Central,$29,1,Leaves,Tea,Darjeeling,$72,$221,Ohio,$61,Regular,YoY % +/-
303,$40,$50,$20,$90,$53,22.41%,True,28.89%,128.89%,YTD by Month,Variance from Plan,12/1/2012,"1,054",$63,Major Market,Central,$16,1,Leaves,Tea,Earl Grey,$26,$116,Colorado,$37,Regular,YoY % +/-
630,$50,$80,$40,$130,$67,27.98%,True,29.23%,129.23%,YTD by Month,Variance from Plan,12/1/2012,677,$101,Major Market,Central,$22,1,Leaves,Tea,Earl Grey,$47,$168,Illinois,$54,Regular,YoY % +/-
740,$110,$150,$90,$260,$134,37.81%,True,23.08%,123.08%,YTD by Month,Variance from Plan,12/1/2012,690,$186,Major Market,Central,$41,1,Leaves,Tea,Earl Grey,$121,$320,Ohio,$65,Regular,YoY % +/-
719,$60,$90,$60,$150,$81,35.68%,True,23.33%,123.33%,YTD by Month,Variance from Plan,12/1/2012,551,$104,Major Market,Central,$26,1,Leaves,Tea,Green Tea,$66,$185,Colorado,$38,Regular,YoY % +/-
813,$30,$40,$30,$70,$30,34.67%,True,7.14%,107.14%,YTD by Month,Variance from Plan,12/1/2012,882,$45,Major Market,East,$8,1,Leaves,Tea,Darjeeling,$26,$75,Florida,$19,Regular,YoY % +/-
617,$30,$50,$40,$80,$33,35.37%,True,2.50%,102.50%,YTD by Month,Variance from Plan,12/1/2012,870,$49,Major Market,East,$9,1,Leaves,Tea,Darjeeling,$29,$82,Massachusetts,$20,Regular,YoY % +/-
716,$90,$120,$90,$210,$86,42.38%,True,0.00%,100.00%,YTD by Month,Variance from Plan,12/1/2012,"1,003",$124,Major Market,East,$24,1,Leaves,Tea,Darjeeling,$89,$210,New York,$35,Regular,YoY % +/-
718,$120,$190,$150,$310,$123,44.04%,True,-2.58%,97.42%,YTD by Month,Variance from Plan,12/1/2012,959,$179,Major Market,East,$34,1,Leaves,Tea,Earl Grey,$133,$302,New York,$46,Regular,YoY % +/-
863,$30,$50,$40,$80,$34,35.29%,True,6.25%,106.25%,YTD by Month,Variance from Plan,12/1/2012,863,$51,Major Market,East,$9,1,Leaves,Tea,Green Tea,$30,$85,Florida,$21,Regular,YoY % +/-
857,$30,$40,$30,$70,$29,34.25%,True,4.29%,104.29%,YTD by Month,Variance from Plan,12/1/2012,490,$44,Major Market,East,$8,1,Leaves,Tea,Green Tea,$25,$73,Massachusetts,$19,Regular,YoY % +/-
518,$50,$80,$60,$130,$54,39.10%,True,2.31%,102.31%,YTD by Month,Variance from Plan,12/1/2012,601,$79,Major Market,East,$15,1,Leaves,Tea,Green Tea,$52,$133,New York,$27,Regular,YoY % +/-
916,$90,$130,$110,$220,$123,44.37%,True,37.27%,137.27%,YTD by Month,Variance from Plan,12/1/2012,959,$179,Major Market,West,$34,1,Leaves,Tea,Darjeeling,$134,$302,California,$45,Regular,YoY % +/-
619,$30,$60,$50,$90,$54,39.85%,True,47.78%,147.78%,YTD by Month,Variance from Plan,12/1/2012,601,$79,Major Market,West,$15,1,Leaves,Tea,Earl Grey,$53,$133,California,$26,Regular,YoY % +/-
213,$40,$80,$50,$120,$67,27.98%,True,40.00%,140.00%,YTD by Month,Variance from Plan,12/1/2012,677,$101,Major Market,West,$22,1,Leaves,Tea,Green Tea,$47,$168,California,$54,Regular,YoY % +/-
319,$0,$20,$10,$20,$10,-4.17%,True,20.00%,120.00%,YTD by Month,Variance from Plan,12/1/2012,594,$14,Small Market,Central,$3,1,Beans,Coffee,Decaf Irish Cream,($1),$24,Iowa,$15,Decaf,YoY % +/-
816,$60,$70,$40,$130,$63,25.90%,True,6.92%,106.92%,YTD by Month,Variance from Plan,12/1/2012,"1,075",$76,Small Market,Central,$19,1,Beans,Coffee,Decaf Irish Cream,$36,$139,Missouri,$40,Decaf,YoY % +/-
715,$80,$110,$70,$190,$83,29.23%,True,2.63%,102.63%,YTD by Month,Variance from Plan,12/1/2012,575,$112,Small Market,Central,$27,1,Beans,Coffee,Decaf Irish Cream,$57,$195,Wisconsin,$55,Decaf,YoY % +/-
641,$0,$50,$40,$50,$0,74.42%,True,-14.00%,86.00%,YTD by Month,Variance from Plan,12/1/2012,344,$43,Small Market,Central,$0,1,Beans,Espresso,Decaf Espresso,$32,$43,Iowa,$11,Decaf,YoY % +/-
314,$30,$60,$50,$90,$31,35.06%,True,-14.44%,85.56%,YTD by Month,Variance from Plan,12/1/2012,844,$46,Small Market,Central,$8,1,Beans,Espresso,Decaf Espresso,$27,$77,Missouri,$19,Decaf,YoY % +/-
262,$30,$40,$30,$70,$24,23.21%,True,-20.00%,80.00%,YTD by Month,Variance from Plan,12/1/2012,567,$32,Small Market,Central,$7,1,Beans,Espresso,Decaf Espresso,$13,$56,Wisconsin,$19,Decaf,YoY % +/-
959,$40,$70,$40,$110,$49,18.42%,True,3.64%,103.64%,YTD by Month,Variance from Plan,12/1/2012,392,$65,Small Market,East,$16,1,Beans,Espresso,Decaf Espresso,$21,$114,Connecticut,$44,Decaf,YoY % +/-
225,$40,$60,$50,$100,$34,36.47%,True,-15.00%,85.00%,YTD by Month,Variance from Plan,12/1/2012,863,$51,Small Market,South,$9,1,Beans,Coffee,Decaf Irish Cream,$31,$85,Louisiana,$20,Decaf,YoY % +/-
505,$100,$90,$40,$190,$92,10.00%,True,-15.79%,84.21%,YTD by Month,Variance from Plan,12/1/2012,"1,898",$68,Small Market,South,$28,1,Beans,Coffee,Decaf Irish Cream,$16,$160,New Mexico,$52,Decaf,YoY % +/-
580,$30,$60,$50,$90,$33,34.15%,True,-8.89%,91.11%,YTD by Month,Variance from Plan,12/1/2012,870,$49,Small Market,South,$9,1,Beans,Coffee,Decaf Irish Cream,$28,$82,Oklahoma,$21,Decaf,YoY % +/-
225,$30,$50,$20,$80,$43,25.47%,True,32.50%,132.50%,YTD by Month,Variance from Plan,12/1/2012,466,$63,Small Market,South,$13,1,Beans,Espresso,Decaf Espresso,$27,$106,Louisiana,$36,Decaf,YoY % +/-
505,$30,$30,$0,$60,$38,13.48%,True,48.33%,148.33%,YTD by Month,Variance from Plan,12/1/2012,256,$51,Small Market,South,$12,1,Beans,Espresso,Decaf Espresso,$12,$89,New Mexico,$39,Decaf,YoY % +/-
405,$60,$110,$60,$170,$88,32.58%,True,30.00%,130.00%,YTD by Month,Variance from Plan,12/1/2012,817,$133,Small Market,South,$29,1,Beans,Espresso,Decaf Espresso,$72,$221,Oklahoma,$61,Decaf,YoY % +/-
702,$30,$50,$30,$80,$31,11.59%,True,-13.75%,86.25%,YTD by Month,Variance from Plan,12/1/2012,"1,009",$38,Small Market,West,$9,1,Beans,Coffee,Decaf Irish Cream,$8,$69,Nevada,$30,Decaf,YoY % +/-
503,$40,$80,$50,$120,$41,24.75%,True,-15.83%,84.17%,YTD by Month,Variance from Plan,12/1/2012,435,$60,Small Market,West,$13,1,Beans,Coffee,Decaf Irish Cream,$25,$101,Oregon,$35,Decaf,YoY % +/-
435,$80,$100,$50,$180,$68,16.99%,True,-15.00%,85.00%,YTD by Month,Variance from Plan,12/1/2012,619,$85,Small Market,West,$25,1,Beans,Coffee,Decaf Irish Cream,$26,$153,Utah,$59,Decaf,YoY % +/-
509,$120,$170,$50,$290,$105,8.00%,True,-13.79%,86.21%,YTD by Month,Variance from Plan,12/1/2012,716,$145,Small Market,West,$95,1,Beans,Coffee,Decaf Irish Cream,$20,$250,Washington,$125,Decaf,YoY % +/-
702,$20,$30,$20,$50,$23,29.31%,True,16.00%,116.00%,YTD by Month,Variance from Plan,12/1/2012,807,$35,Small Market,West,$6,1,Beans,Espresso,Decaf Espresso,$17,$58,Nevada,$18,Decaf,YoY % +/-
971,$150,$140,$80,$290,$153,28.43%,True,5.52%,105.52%,YTD by Month,Variance from Plan,12/1/2012,"1,319",$153,Small Market,West,$42,1,Beans,Espresso,Decaf Espresso,$87,$306,Oregon,$66,Decaf,YoY % +/-
435,$40,$70,$50,$110,$50,38.21%,True,11.82%,111.82%,YTD by Month,Variance from Plan,12/1/2012,898,$73,Small Market,West,$14,1,Beans,Espresso,Decaf Espresso,$47,$123,Utah,$26,Decaf,YoY % +/-
253,$70,$100,$60,$170,$80,28.98%,True,3.53%,103.53%,YTD by Month,Variance from Plan,12/1/2012,"1,079",$96,Small Market,West,$24,1,Beans,Espresso,Decaf Espresso,$51,$176,Washington,$45,Decaf,YoY % +/-
641,$10,$30,$20,$40,$16,24.39%,True,2.50%,102.50%,YTD by Month,Variance from Plan,12/1/2012,851,$25,Small Market,Central,$4,1,Beans,Coffee,Amaretto,$10,$41,Iowa,$15,Regular,YoY % +/-
715,$60,$80,$30,$140,$65,15.17%,True,3.57%,103.57%,YTD by Month,Variance from Plan,12/1/2012,403,$80,Small Market,Central,$24,1,Beans,Coffee,Amaretto,$22,$145,Wisconsin,$58,Regular,YoY % +/-
563,$30,$30,$10,$60,$31,11.59%,True,15.00%,115.00%,YTD by Month,Variance from Plan,12/1/2012,"1,009",$38,Small Market,Central,$9,1,Beans,Coffee,Colombian,$8,$69,Iowa,$30,Regular,YoY % +/-
573,$60,$90,$40,$150,$68,16.99%,True,2.00%,102.00%,YTD by Month,Variance from Plan,12/1/2012,619,$85,Small Market,Central,$25,1,Beans,Coffee,Colombian,$26,$153,Missouri,$59,Regular,YoY % +/-
715,$100,$140,$30,$240,$105,8.00%,True,4.17%,104.17%,YTD by Month,Variance from Plan,12/1/2012,716,$145,Small Market,Central,$95,1,Beans,Coffee,Colombian,$20,$250,Wisconsin,$125,Regular,YoY % +/-
515,$20,$50,$40,$70,$23,29.31%,True,-17.14%,82.86%,YTD by Month,Variance from Plan,12/1/2012,807,$35,Small Market,Central,$6,1,Beans,Espresso,Caffe Mocha,$17,$58,Iowa,$18,Regular,YoY % +/-
314,$60,$90,$70,$150,$50,39.02%,True,-18.00%,82.00%,YTD by Month,Variance from Plan,12/1/2012,898,$73,Small Market,Central,$14,1,Beans,Espresso,Caffe Mocha,$48,$123,Missouri,$25,Regular,YoY % +/-
715,$100,$120,$80,$220,$80,28.41%,True,-20.00%,80.00%,YTD by Month,Variance from Plan,12/1/2012,"1,079",$96,Small Market,Central,$24,1,Beans,Espresso,Caffe Mocha,$50,$176,Wisconsin,$46,Regular,YoY % +/-
603,$40,$70,$50,$110,$52,29.13%,True,15.45%,115.45%,YTD by Month,Variance from Plan,12/1/2012,327,$75,Small Market,East,$16,1,Beans,Coffee,Amaretto,$37,$127,New Hampshire,$38,Regular,YoY % +/-
203,$100,$160,$110,$260,$115,36.33%,True,11.15%,111.15%,YTD by Month,Variance from Plan,12/1/2012,"1,166",$174,Small Market,East,$37,1,Beans,Coffee,Colombian,$105,$289,Connecticut,$69,Regular,YoY % +/-
603,$40,$60,$30,$100,$48,22.95%,True,22.00%,122.00%,YTD by Month,Variance from Plan,12/1/2012,462,$74,Small Market,East,$15,1,Beans,Coffee,Colombian,$28,$122,New Hampshire,$46,Regular,YoY % +/-
475,$50,$70,$10,$120,$55,-1.53%,True,9.17%,109.17%,YTD by Month,Variance from Plan,12/1/2012,627,$76,Small Market,East,$49,1,Beans,Espresso,Caffe Mocha,($2),$131,Connecticut,$78,Regular,YoY % +/-
603,$40,$70,$10,$110,$49,-3.39%,True,7.27%,107.27%,YTD by Month,Variance from Plan,12/1/2012,335,$69,Small Market,East,$44,1,Beans,Espresso,Caffe Mocha,($4),$118,New Hampshire,$73,Regular,YoY % +/-
603,$10,$30,$0,$40,$20,-35.56%,True,12.50%,112.50%,YTD by Month,Variance from Plan,12/1/2012,218,$25,Small Market,East,$7,1,Beans,Espresso,Regular Espresso,($16),$45,New Hampshire,$41,Regular,YoY % +/-
318,$50,$90,$70,$140,$49,38.33%,True,-14.29%,85.71%,YTD by Month,Variance from Plan,12/1/2012,845,$71,Small Market,South,$13,1,Beans,Coffee,Colombian,$46,$120,Louisiana,$25,Regular,YoY % +/-
505,$50,$90,$50,$140,$48,22.13%,True,-12.86%,87.14%,YTD by Month,Variance from Plan,12/1/2012,462,$74,Small Market,South,$15,1,Beans,Coffee,Colombian,$27,$122,New Mexico,$47,Regular,YoY % +/-
405,$90,$130,$100,$220,$81,35.68%,True,-15.91%,84.09%,YTD by Month,Variance from Plan,12/1/2012,551,$104,Small Market,South,$26,1,Beans,Coffee,Colombian,$66,$185,Oklahoma,$38,Regular,YoY % +/-
985,$40,$60,$0,$100,$55,-2.29%,True,31.00%,131.00%,YTD by Month,Variance from Plan,12/1/2012,"-1,053",$76,Small Market,South,$49,1,Beans,Espresso,Caffe Latte,($3),$131,Louisiana,$79,Regular,YoY % +/-
505,$10,$20,($10),$30,$20,-33.33%,True,50.00%,150.00%,YTD by Month,Variance from Plan,12/1/2012,-598,$25,Small Market,South,$7,1,Beans,Espresso,Caffe Latte,($15),$45,New Mexico,$40,Regular,YoY % +/-
918,$100,$140,$90,$240,$134,37.81%,True,33.33%,133.33%,YTD by Month,Variance from Plan,12/1/2012,"-2,248",$186,Small Market,South,$41,1,Beans,Espresso,Caffe Latte,$121,$320,Oklahoma,$65,Regular,YoY % +/-
985,$30,$50,$20,$80,$41,28.97%,True,33.75%,133.75%,YTD by Month,Variance from Plan,12/1/2012,320,$66,Small Market,South,$12,1,Beans,Espresso,Caffe Mocha,$31,$107,Louisiana,$35,Regular,YoY % +/-
505,$30,$60,$10,$90,$49,-4.24%,True,31.11%,131.11%,YTD by Month,Variance from Plan,12/1/2012,335,$69,Small Market,South,$44,1,Beans,Espresso,Caffe Mocha,($5),$118,New Mexico,$74,Regular,YoY % +/-
580,$20,$30,$20,$50,$29,32.88%,True,46.00%,146.00%,YTD by Month,Variance from Plan,12/1/2012,490,$44,Small Market,South,$8,1,Beans,Espresso,Caffe Mocha,$24,$73,Oklahoma,$20,Regular,YoY % +/-
503,$50,$80,$20,$130,$47,-6.25%,True,-13.85%,86.15%,YTD by Month,Variance from Plan,12/1/2012,521,$65,Small Market,West,$42,1,Beans,Coffee,Amaretto,($7),$112,Oregon,$72,Regular,YoY % +/-
435,$70,$90,$50,$160,$63,25.90%,True,-13.13%,86.88%,YTD by Month,Variance from Plan,12/1/2012,"1,075",$76,Small Market,West,$19,1,Beans,Coffee,Amaretto,$36,$139,Utah,$40,Regular,YoY % +/-
775,$40,$60,$20,$100,$39,1.14%,True,-12.00%,88.00%,YTD by Month,Variance from Plan,12/1/2012,250,$49,Small Market,West,$14,1,Beans,Coffee,Colombian,$1,$88,Nevada,$48,Regular,YoY % +/-
503,$40,$70,$20,$110,$41,1.02%,True,-10.91%,89.09%,YTD by Month,Variance from Plan,12/1/2012,482,$57,Small Market,West,$13,1,Beans,Coffee,Colombian,$1,$98,Oregon,$56,Regular,YoY % +/-
801,$50,$80,$50,$130,$49,18.42%,True,-12.31%,87.69%,YTD by Month,Variance from Plan,12/1/2012,392,$65,Small Market,West,$16,1,Beans,Coffee,Colombian,$21,$114,Utah,$44,Regular,YoY % +/-
253,$80,$120,$80,$200,$72,32.95%,True,-12.00%,88.00%,YTD by Month,Variance from Plan,12/1/2012,461,$104,Small Market,West,$23,1,Beans,Coffee,Colombian,$58,$176,Washington,$46,Regular,YoY % +/-
702,$0,$40,$30,$40,$0,72.09%,True,7.50%,107.50%,YTD by Month,Variance from Plan,12/1/2012,344,$43,Small Market,West,$0,1,Beans,Espresso,Caffe Latte,$31,$43,Nevada,$12,Regular,YoY % +/-
971,$40,$50,$10,$90,$46,5.83%,True,14.44%,114.44%,YTD by Month,Variance from Plan,12/1/2012,422,$57,Small Market,West,$17,1,Beans,Espresso,Caffe Latte,$6,$103,Oregon,$51,Regular,YoY % +/-
435,$30,$40,$30,$70,$31,33.77%,True,10.00%,110.00%,YTD by Month,Variance from Plan,12/1/2012,844,$46,Small Market,West,$8,1,Beans,Espresso,Caffe Latte,$26,$77,Utah,$20,Regular,YoY % +/-
253,$20,$30,$20,$50,$24,23.21%,True,12.00%,112.00%,YTD by Month,Variance from Plan,12/1/2012,567,$32,Small Market,West,$7,1,Beans,Espresso,Caffe Latte,$13,$56,Washington,$19,Regular,YoY % +/-
775,$10,$20,$10,$30,$16,24.39%,True,36.67%,136.67%,YTD by Month,Variance from Plan,12/1/2012,851,$25,Small Market,West,$4,1,Beans,Espresso,Caffe Mocha,$10,$41,Nevada,$15,Regular,YoY % +/-
503,$50,$70,$40,$120,$54,22.05%,True,5.83%,105.83%,YTD by Month,Variance from Plan,12/1/2012,424,$73,Small Market,West,$17,1,Beans,Espresso,Caffe Mocha,$28,$127,Oregon,$45,Regular,YoY % +/-
435,$90,$110,$70,$200,$94,35.98%,True,7.00%,107.00%,YTD by Month,Variance from Plan,12/1/2012,540,$120,Small Market,West,$31,1,Beans,Espresso,Caffe Mocha,$77,$214,Utah,$43,Regular,YoY % +/-
509,$60,$80,$30,$140,$65,15.86%,True,3.57%,103.57%,YTD by Month,Variance from Plan,12/1/2012,403,$80,Small Market,West,$24,1,Beans,Espresso,Caffe Mocha,$23,$145,Washington,$57,Regular,YoY % +/-
641,$230,$300,$200,$530,$247,37.50%,True,8.68%,108.68%,YTD by Month,Variance from Plan,12/1/2012,"1,744",$329,Small Market,Central,$81,1,Leaves,Herbal Tea,Chamomile,$216,$576,Iowa,$113,Decaf,YoY % +/-
417,$40,$60,$0,$100,$49,-4.24%,True,18.00%,118.00%,YTD by Month,Variance from Plan,12/1/2012,335,$69,Small Market,Central,$44,1,Leaves,Herbal Tea,Chamomile,($5),$118,Missouri,$74,Decaf,YoY % +/-
920,$30,$60,$30,$90,$41,28.04%,True,18.89%,118.89%,YTD by Month,Variance from Plan,12/1/2012,320,$66,Small Market,Central,$12,1,Leaves,Herbal Tea,Chamomile,$30,$107,Wisconsin,$36,Decaf,YoY % +/-
319,$120,$170,$120,$290,$127,39.42%,True,7.59%,107.59%,YTD by Month,Variance from Plan,12/1/2012,830,$185,Small Market,Central,$40,1,Leaves,Herbal Tea,Lemon,$123,$312,Iowa,$62,Decaf,YoY % +/-
573,$80,$60,$20,$140,$92,10.00%,True,14.29%,114.29%,YTD by Month,Variance from Plan,12/1/2012,"1,898",$68,Small Market,Central,$28,1,Leaves,Herbal Tea,Lemon,$16,$160,Missouri,$52,Decaf,YoY % +/-
715,$30,$40,$30,$70,$34,35.29%,True,21.43%,121.43%,YTD by Month,Variance from Plan,12/1/2012,863,$51,Small Market,Central,$9,1,Leaves,Herbal Tea,Lemon,$30,$85,Wisconsin,$21,Decaf,YoY % +/-
475,$50,$60,$20,$110,$68,17.65%,True,39.09%,139.09%,YTD by Month,Variance from Plan,12/1/2012,619,$85,Small Market,East,$25,1,Leaves,Herbal Tea,Lemon,$27,$153,Connecticut,$58,Decaf,YoY % +/-
603,$20,$40,$10,$60,$39,2.27%,True,46.67%,146.67%,YTD by Month,Variance from Plan,12/1/2012,250,$49,Small Market,East,$14,1,Leaves,Herbal Tea,Lemon,$2,$88,New Hampshire,$47,Decaf,YoY % +/-
475,$40,$60,$40,$100,$63,25.90%,True,39.00%,139.00%,YTD by Month,Variance from Plan,12/1/2012,"1,075",$76,Small Market,East,$19,1,Leaves,Herbal Tea,Mint,$36,$139,Connecticut,$40,Decaf,YoY % +/-
225,$80,$110,$70,$190,$94,35.98%,True,12.63%,112.63%,YTD by Month,Variance from Plan,12/1/2012,540,$120,Small Market,South,$31,1,Leaves,Herbal Tea,Chamomile,$77,$214,Louisiana,$43,Decaf,YoY % +/-
505,$10,$20,$10,$30,$16,21.95%,True,36.67%,136.67%,YTD by Month,Variance from Plan,12/1/2012,851,$25,Small Market,South,$4,1,Leaves,Herbal Tea,Chamomile,$9,$41,New Mexico,$16,Decaf,YoY % +/-
405,$60,$70,$20,$130,$65,15.17%,True,11.54%,111.54%,YTD by Month,Variance from Plan,12/1/2012,403,$80,Small Market,South,$24,1,Leaves,Herbal Tea,Chamomile,$22,$145,Oklahoma,$58,Decaf,YoY % +/-
985,$60,$80,$30,$140,$68,16.99%,True,9.29%,109.29%,YTD by Month,Variance from Plan,12/1/2012,619,$85,Small Market,South,$25,1,Leaves,Herbal Tea,Lemon,$26,$153,Louisiana,$59,Decaf,YoY % +/-
505,$20,$40,$20,$60,$31,10.14%,True,15.00%,115.00%,YTD by Month,Variance from Plan,12/1/2012,"1,009",$38,Small Market,South,$9,1,Leaves,Herbal Tea,Lemon,$7,$69,New Mexico,$31,Decaf,YoY % +/-
580,$90,$140,$30,$230,$105,8.00%,True,8.70%,108.70%,YTD by Month,Variance from Plan,12/1/2012,716,$145,Small Market,South,$95,1,Leaves,Herbal Tea,Lemon,$20,$250,Oklahoma,$125,Decaf,YoY % +/-
702,$120,$170,$30,$290,$135,9.94%,True,11.03%,111.03%,YTD by Month,Variance from Plan,12/1/2012,940,$187,Small Market,West,$122,1,Leaves,Herbal Tea,Chamomile,$32,$322,Nevada,$155,Decaf,YoY % +/-
541,$20,$30,$20,$50,$24,31.67%,True,20.00%,120.00%,YTD by Month,Variance from Plan,12/1/2012,829,$36,Small Market,West,$6,1,Leaves,Herbal Tea,Chamomile,$19,$60,Oregon,$17,Decaf,YoY % +/-
435,$40,$70,$40,$110,$52,28.35%,True,15.45%,115.45%,YTD by Month,Variance from Plan,12/1/2012,327,$75,Small Market,West,$16,1,Leaves,Herbal Tea,Chamomile,$36,$127,Utah,$39,Decaf,YoY % +/-
509,$100,$160,$110,$260,$115,36.33%,True,11.15%,111.15%,YTD by Month,Variance from Plan,12/1/2012,"1,166",$174,Small Market,West,$37,1,Leaves,Herbal Tea,Chamomile,$105,$289,Washington,$69,Decaf,YoY % +/-
775,$210,$280,$170,$490,$224,36.33%,True,8.98%,108.98%,YTD by Month,Variance from Plan,12/1/2012,"1,191",$310,Small Market,West,$73,1,Leaves,Herbal Tea,Lemon,$194,$534,Nevada,$116,Decaf,YoY % +/-
